"Season","Team","Age","GW","GL","MP","THM","THL","TM","TL","FTM","FTL","ORB","DRB","AST","STL","BLK","TOV","PF","PTS","OPTHM","OPTHL","OPTM","OPTL","OPFTM","OPFTL","OPORB","OPDRB","OPAST","OPSTL","OPBLK","OPTOV","OPPF","OPPTS","Conference","Classified"
1985,"Portland Trail Blazers",25.2,42,40,19880,0.002565392,0.007595573,0.183953722,0.176810865,0.100704225,0.033450704,0.060462777,0.115593561,0.111921529,0.041297787,0.025955734,0.074496982,0.098440644,0.476307847,0.002967807,0.008702213,0.182997988,0.182293763,0.087374245,0.026760563,0.063782696,0.11750503,0.112424547,0.036519115,0.023088531,0.08083501,0.108651911,0.462273642,"west",TRUE
1985,"San Antonio Spurs",28.1,41,41,19780,0.002780586,0.007431749,0.184175935,0.169716886,0.099140546,0.030839232,0.056976744,0.12487361,0.117087968,0.038270981,0.02239636,0.077957533,0.110212336,0.475834176,0.00364004,0.00859454,0.180586451,0.178665319,0.099949444,0.028867543,0.057431749,0.114509606,0.115419616,0.037866532,0.023862487,0.075278059,0.108897877,0.472042467,"west",TRUE
1985,"Oklahoma City Thunder/Seattle SuperSonics",26.4,31,51,19705,0.002283684,0.007104796,0.164019284,0.177264654,0.090180157,0.02679523,0.051712763,0.116061913,0.110885562,0.032935803,0.01740675,0.075767572,0.10017762,0.425069779,0.004009135,0.008830246,0.17462573,0.174980969,0.086424765,0.025831007,0.056483126,0.120730779,0.112661761,0.037147932,0.023242832,0.070185232,0.102512053,0.447703629,"west",FALSE
1985,"Utah Jazz",26.9,41,41,19755,0.00521387,0.0103265,0.170842825,0.183244748,0.095064541,0.028144773,0.054720324,0.129283726,0.108478866,0.036041508,0.035282207,0.079726651,0.099266009,0.4523918,0.003644647,0.01052898,0.175145533,0.195596052,0.091622374,0.028600354,0.068843331,0.133890154,0.104732979,0.040799798,0.022424703,0.081295874,0.10508732,0.45284738,"west",TRUE
1985,"Washington Wizards/Washington Bullets",27.1,40,42,19855,0.005489801,0.014555528,0.17250063,0.179299924,0.074439688,0.02573659,0.050969529,0.120624528,0.105162428,0.035708889,0.019793503,0.064568119,0.09413246,0.43591035,0.0033241,0.008360614,0.172651725,0.177234953,0.081742634,0.027650466,0.0563586,0.134626039,0.100125913,0.031730043,0.019994963,0.073885671,0.092319315,0.437018383,"east",TRUE
1986,"Atlanta Hawks",25.3,50,32,19805,0.001666246,0.006715476,0.172380712,0.174147942,0.099924262,0.036606917,0.063064883,0.121433981,0.102246907,0.037162333,0.021913658,0.074880081,0.109568291,0.449684423,0.00439283,0.009896491,0.165261298,0.177631911,0.096187831,0.030446857,0.060691745,0.117596567,0.098207523,0.035193133,0.018732643,0.075435496,0.107498107,0.439888917,"east",TRUE
1986,"Boston Celtics",29.3,67,15,19855,0.00695039,0.012843113,0.180307227,0.168169227,0.089901788,0.023319063,0.053084865,0.138655251,0.120221607,0.032284059,0.02573659,0.0684966,0.088441199,0.471367414,0.004129942,0.011181063,0.169327625,0.191891211,0.081440443,0.027449005,0.054847645,0.116696046,0.096902543,0.036514732,0.017174515,0.063359355,0.09901788,0.43248552,"east",TRUE
1986,"Chicago Bulls",26.6,30,52,19855,0.004432133,0.011533619,0.170637119,0.177386049,0.096801813,0.02906069,0.064467389,0.114731806,0.101032486,0.030672375,0.020146059,0.072324352,0.109090909,0.45137245,0.00352556,0.008209519,0.177839335,0.169932007,0.100831025,0.031478217,0.055603123,0.118962478,0.10929237,0.033442458,0.024729287,0.065373961,0.100831025,0.467086376,"east",TRUE
1986,"Cleveland Cavaliers",27,29,53,19780,0.006673407,0.013094034,0.169160768,0.177047523,0.088372093,0.02917088,0.054903943,0.124115268,0.104347826,0.031698686,0.022042467,0.071334681,0.114610718,0.446713852,0.004347826,0.010667341,0.169312437,0.181648129,0.106926188,0.032507583,0.057178969,0.126086957,0.107280081,0.035945399,0.018402427,0.067290192,0.098331648,0.45859454,"east",FALSE
1986,"Dallas Mavericks",25.8,44,38,19805,0.007119414,0.015400151,0.176218127,0.167533451,0.103509215,0.029941934,0.053471346,0.123908104,0.106437768,0.030547841,0.018631659,0.065084575,0.087503156,0.477303711,0.004544307,0.011158798,0.19055794,0.181974249,0.078010603,0.025448119,0.061550114,0.124665489,0.120222166,0.031153749,0.021358243,0.064579652,0.110881091,0.472759404,"west",TRUE
1986,"Denver Nuggets",28.1,47,35,19755,0.003594027,0.011845103,0.18395343,0.198886358,0.097646166,0.024651987,0.061908378,0.117286763,0.108327006,0.041812199,0.02131106,0.067628448,0.109541888,0.476335105,0.003037206,0.010225259,0.181118704,0.180410023,0.099569729,0.03675019,0.065553025,0.138294103,0.106605923,0.032346241,0.024500127,0.088129587,0.107162744,0.470918755,"west",TRUE
1986,"Detroit Pistons",26.5,46,36,19780,0.002780586,0.006420627,0.187007078,0.195601618,0.091001011,0.025278059,0.064509606,0.124418605,0.117239636,0.037310415,0.01718908,0.067896866,0.106218402,0.473356926,0.003589484,0.009453994,0.17942366,0.179878665,0.098887765,0.032002022,0.059656218,0.128311426,0.105308392,0.03346815,0.025278059,0.075328615,0.099949444,0.468503539,"east",TRUE
1986,"Golden State Warriors",26.8,30,52,19780,0.004398382,0.009656218,0.180131446,0.188372093,0.096663296,0.030586451,0.064256825,0.118503539,0.102022245,0.037967644,0.017896866,0.070778564,0.10273003,0.470121335,0.003286148,0.008291203,0.192012133,0.172143579,0.090546006,0.030839232,0.059150657,0.127350859,0.117542973,0.034984833,0.022345804,0.075176946,0.104600607,0.484428716,"west",FALSE
1986,"Houston Rockets",26,51,31,19755,0.004302708,0.011389522,0.185978233,0.186636295,0.089901291,0.033308023,0.066616047,0.123209314,0.117337383,0.037711972,0.027891673,0.069552012,0.100784611,0.474765882,0.004403948,0.009162237,0.179751962,0.181371805,0.091217413,0.030574538,0.060237914,0.12093141,0.111161731,0.034573526,0.019539357,0.074107821,0.10007593,0.463933181,"west",TRUE
1986,"Indiana Pacers",25,26,56,19755,0.001164262,0.006074412,0.173019489,0.181675525,0.081700835,0.028802835,0.057605669,0.132270311,0.109288788,0.033358643,0.019286257,0.076689446,0.108073905,0.431232599,0.003695267,0.010225259,0.166995697,0.179650721,0.09997469,0.030169577,0.053151101,0.125487218,0.104125538,0.037711972,0.022525943,0.066565426,0.096633764,0.445051886,"east",FALSE
1986,"Los Angeles Clippers/San Diego Clippers",27,32,50,19755,0.003239686,0.008352316,0.1682612,0.182839787,0.104631739,0.031181979,0.058668691,0.114300177,0.099620349,0.035130347,0.025360668,0.076233865,0.097747406,0.450873197,0.003695267,0.009516578,0.191141483,0.179751962,0.086256644,0.029157175,0.064186282,0.124424196,0.124981017,0.038471273,0.023133384,0.070665654,0.106960263,0.479625411,"west",FALSE
1986,"Los Angeles Lakers",28.1,62,20,19830,0.006959153,0.013666162,0.186384266,0.163287948,0.091376702,0.026071609,0.055521936,0.128845184,0.12269289,0.03494705,0.021129602,0.07397882,0.102420575,0.485022693,0.002571861,0.009884014,0.177811397,0.185426122,0.089662128,0.029803328,0.055673222,0.11225416,0.112708018,0.039939486,0.018103883,0.067070096,0.100453858,0.453000504,"west",TRUE
1986,"Milwaukee Bucks",26,57,25,19805,0.006311537,0.012976521,0.175511235,0.174299419,0.104165615,0.032214087,0.060035345,0.122191366,0.108962383,0.040646301,0.023226458,0.069123959,0.111587983,0.474122696,0.004897753,0.011714214,0.161019944,0.177985357,0.099974754,0.035041656,0.059025499,0.117394597,0.098560969,0.031961626,0.020045443,0.082352941,0.10800303,0.436707902,"east",TRUE
1986,"Brooklyn Nets/New Jersey Nets",27.5,39,43,19805,0.002171169,0.008634183,0.176975511,0.180863418,0.091391063,0.029588488,0.059732391,0.125372381,0.107447614,0.037818733,0.017419843,0.079525372,0.107498107,0.451855592,0.004847261,0.011108306,0.172077758,0.17167382,0.101388538,0.031002272,0.052310023,0.119616259,0.101943954,0.039535471,0.019691997,0.076899773,0.101085584,0.460085837,"east",TRUE
1986,"New York Knicks",25.5,23,59,19805,0.004140369,0.007927291,0.159404191,0.183690987,0.077455188,0.035496087,0.054582176,0.109568291,0.094774047,0.036051502,0.015551628,0.072607927,0.11173946,0.408684676,0.003433476,0.010401414,0.157737945,0.16531179,0.106134814,0.032416057,0.058874022,0.13062358,0.101338046,0.035395102,0.022418581,0.082251957,0.101893461,0.431911134,"east",FALSE
1986,"Philadelphia 76ers",28,54,28,19905,0.00256217,0.008691284,0.170007536,0.173323286,0.107008289,0.034162271,0.066616428,0.11946747,0.101331324,0.043305702,0.02461693,0.08013062,0.090329063,0.454709872,0.004119568,0.010047727,0.177493092,0.17648832,0.077668927,0.024868124,0.059733735,0.111931675,0.113288119,0.040291384,0.023561919,0.076362723,0.109871891,0.445013816,"east",TRUE
1986,"Phoenix Suns",26.3,32,50,19805,0.001918707,0.007321383,0.175713204,0.168139359,0.098409493,0.037061348,0.052209038,0.123655643,0.114718505,0.039030548,0.019136582,0.089017925,0.114112598,0.455592022,0.004493815,0.009593537,0.175713204,0.17914668,0.103054784,0.032870487,0.057409745,0.114365059,0.108507953,0.042464024,0.023529412,0.076495834,0.111890937,0.467962636,"west",FALSE
1986,"Portland Trail Blazers",26.6,40,42,19855,0.003727021,0.010123395,0.178091161,0.174767061,0.107882146,0.033089902,0.058071015,0.116645681,0.109796021,0.043263662,0.017929992,0.07700831,0.11105515,0.47524553,0.004180307,0.008310249,0.178997734,0.173608663,0.100327373,0.032535885,0.059380509,0.118962478,0.113523042,0.038277512,0.021455553,0.082850667,0.113925963,0.470863762,"west",TRUE
1986,"Kansas City Kings/Sacramento Kings",26.6,37,45,19780,0.001516684,0.005257836,0.177350859,0.180889788,0.091911021,0.026289181,0.057381193,0.120171891,0.116481294,0.030434783,0.019615774,0.077502528,0.107886754,0.451162791,0.003690597,0.010515672,0.176592518,0.174469161,0.099646107,0.032254803,0.057735086,0.118250758,0.107077856,0.037967644,0.024165824,0.071233569,0.105308392,0.463902932,"west",TRUE
1986,"San Antonio Spurs",27.8,35,47,19805,0.002322646,0.007573845,0.179247665,0.169553143,0.095026508,0.032365564,0.053976269,0.12183792,0.114112598,0.04039384,0.019691997,0.081999495,0.106791214,0.460489775,0.004948245,0.011310275,0.178288311,0.177328957,0.096743247,0.029033072,0.058419591,0.116334259,0.114567029,0.04039384,0.022873012,0.076697804,0.106437768,0.468164605,"west",TRUE
1986,"Oklahoma City Thunder/Seattle SuperSonics",26.6,31,51,19930,0.003963874,0.011088811,0.163371801,0.175765178,0.091068741,0.025890617,0.057451079,0.113196187,0.09919719,0.037380833,0.014801806,0.072002007,0.108780733,0.429703964,0.00286001,0.008379328,0.162769694,0.165880582,0.095985951,0.029001505,0.051530356,0.115805319,0.102257903,0.032814852,0.0203713,0.073607627,0.100752634,0.430105369,"west",FALSE
1986,"Utah Jazz",26.2,42,40,19780,0.001769464,0.00677452,0.172800809,0.176744186,0.097573306,0.038624874,0.053993933,0.125328615,0.111172902,0.036248736,0.033670374,0.076744186,0.103033367,0.448483316,0.003286148,0.009403438,0.172143579,0.18619818,0.095854398,0.029676441,0.06107179,0.126895854,0.099949444,0.0380182,0.023458038,0.077401416,0.112285137,0.45,"west",TRUE
1986,"Washington Wizards/Washington Bullets",27.1,39,43,19855,0.005842357,0.014706623,0.160916646,0.178544447,0.085822211,0.029312516,0.053689247,0.122488038,0.088038278,0.031528582,0.036061445,0.067791488,0.090455805,0.425182574,0.003575925,0.009468648,0.169428356,0.188214556,0.083052128,0.026794258,0.062906069,0.130496097,0.101435407,0.035859985,0.022865777,0.069151347,0.096046336,0.432636615,"east",TRUE
1987,"Atlanta Hawks",26.1,57,25,19730,0.006842372,0.014698429,0.167257983,0.173137354,0.102331475,0.03253928,0.06842372,0.12559554,0.105271161,0.035478966,0.025899645,0.064825139,0.109072478,0.457374557,0.006487582,0.015103903,0.153573239,0.179523568,0.100709579,0.030968069,0.060618348,0.115408008,0.097161683,0.031373543,0.019513431,0.066599088,0.103091738,0.427318804,"east",TRUE
1987,"Boston Celtics",29.4,59,23,19805,0.010451906,0.018076243,0.173592527,0.15390053,0.087856602,0.02085332,0.047109316,0.130522595,0.122241858,0.02832618,0.02655895,0.06563999,0.086341833,0.466397374,0.006261045,0.014188336,0.168947236,0.189295632,0.082201464,0.026255996,0.062458975,0.11547589,0.104014138,0.036455441,0.017066397,0.058369099,0.096490785,0.438879071,"east",TRUE
1987,"Chicago Bulls",25.4,40,42,19830,0.003933434,0.01114473,0.166616238,0.179122542,0.088451841,0.025214322,0.062934947,0.121028744,0.108068583,0.034140192,0.022087746,0.063388805,0.096923853,0.433484619,0.005799294,0.011195159,0.162481089,0.168986384,0.087443268,0.026273323,0.051790217,0.116843167,0.102269289,0.029399899,0.024810893,0.063993949,0.092990419,0.429803328,"east",TRUE
1987,"Cleveland Cavaliers",24.6,31,51,19755,0.004100228,0.013009365,0.165426474,0.177980258,0.090053151,0.039230575,0.063629461,0.122500633,0.096785624,0.034016705,0.028296634,0.081953936,0.093799038,0.433206783,0.004808909,0.012503164,0.175196153,0.18415591,0.08423184,0.027587952,0.063477601,0.12128575,0.104074918,0.041002278,0.024247026,0.070766894,0.10508732,0.449050873,"east",FALSE
1987,"Dallas Mavericks",26.4,55,27,19880,0.011619718,0.021227364,0.16916499,0.168863179,0.10804829,0.02862173,0.061317907,0.125452716,0.101458753,0.034607646,0.021327968,0.060613682,0.094215292,0.481237425,0.006438632,0.015392354,0.173943662,0.181639839,0.088028169,0.027313883,0.063078471,0.120020121,0.115895372,0.028722334,0.021177062,0.067002012,0.107444668,0.455231388,"west",TRUE
1987,"Denver Nuggets",28.2,37,45,19780,0.005358948,0.014408493,0.183923155,0.198281092,0.099848332,0.029979778,0.065419616,0.119716886,0.117138524,0.038119312,0.021284125,0.061476239,0.11041456,0.483771486,0.005712841,0.012537917,0.178109201,0.17487361,0.114004044,0.032659252,0.058948433,0.137512639,0.110667341,0.028210313,0.022851365,0.079069767,0.108442872,0.487360971,"west",TRUE
1987,"Detroit Pistons",26.7,52,30,19830,0.001966717,0.006555724,0.176752395,0.179677257,0.100403429,0.030811901,0.062783661,0.133585477,0.101916288,0.032425618,0.021986889,0.071457388,0.104790721,0.459808371,0.00670701,0.014422592,0.163540091,0.183812405,0.098386283,0.033131619,0.057639939,0.117952597,0.102319718,0.033787191,0.02380232,0.065254665,0.104236006,0.445587494,"east",TRUE
1987,"Golden State Warriors",26.9,42,40,19905,0.005827681,0.012459181,0.172569706,0.181512183,0.098970108,0.02793268,0.05993469,0.118111027,0.104647074,0.035920623,0.016126601,0.06802311,0.107410198,0.461592565,0.007786988,0.015322783,0.173825672,0.171765888,0.100226074,0.033659884,0.062748053,0.12464205,0.109218789,0.03456418,0.022607385,0.070936951,0.103089676,0.471238382,"west",TRUE
1987,"Houston Rockets",26.1,42,40,19780,0.004499494,0.011880688,0.170677452,0.18008089,0.088270981,0.030788675,0.06016178,0.125429727,0.112588473,0.033063701,0.028058645,0.069969666,0.099747219,0.443124368,0.005055612,0.01289181,0.164206269,0.183114257,0.095399393,0.027047523,0.058998989,0.119514661,0.107482305,0.036450961,0.018604651,0.069059656,0.097168857,0.438978766,"west",TRUE
1987,"Indiana Pacers",25.9,41,41,19930,0.004716508,0.011138986,0.168590065,0.183040642,0.085097842,0.023783241,0.056798796,0.123632715,0.108881084,0.034972403,0.015604616,0.064024084,0.105218264,0.436427496,0.005168088,0.012142499,0.162619167,0.169744104,0.098344205,0.031309584,0.056046162,0.129653788,0.101304566,0.033115906,0.02368289,0.07104867,0.092925238,0.439086804,"east",TRUE
1987,"Los Angeles Clippers/San Diego Clippers",26.2,12,70,19780,0.003943377,0.013650152,0.163447927,0.189635996,0.094337715,0.03281092,0.06223458,0.108038423,0.099646107,0.037967644,0.021840243,0.075480283,0.101314459,0.433063701,0.005561173,0.010616785,0.184479272,0.166076845,0.09479272,0.032355915,0.060010111,0.133619818,0.122143579,0.040748231,0.026996967,0.077502528,0.102173913,0.480434783,"west",FALSE
1987,"Los Angeles Lakers",27.8,65,17,19730,0.008312215,0.014343639,0.181246832,0.163304612,0.101976685,0.02726812,0.057121135,0.127470857,0.123061328,0.036898125,0.024429802,0.068829194,0.093917892,0.489406994,0.006183477,0.015661429,0.172225038,0.187633046,0.087734415,0.027065383,0.064875824,0.110187532,0.112113533,0.036543335,0.020476432,0.069437405,0.101571211,0.450734921,"west",TRUE
1987,"Milwaukee Bucks",27.7,50,32,19780,0.009352882,0.019565217,0.165419616,0.173811931,0.098736097,0.030131446,0.056572295,0.117391304,0.103336704,0.042719919,0.019868554,0.063700708,0.110212336,0.457633974,0.006066734,0.014914055,0.158088979,0.170070779,0.1070273,0.034327604,0.060212336,0.125227503,0.10182002,0.033316481,0.023255814,0.078412538,0.102325581,0.44140546,"east",TRUE
1987,"Brooklyn Nets/New Jersey Nets",26.2,24,58,19855,0.007302946,0.015311005,0.162629061,0.171493327,0.100730295,0.030571644,0.058876857,0.12132964,0.100277008,0.03238479,0.019994963,0.081440443,0.118509192,0.447897255,0.005943087,0.012490557,0.166204986,0.174213045,0.118509192,0.033492823,0.056862251,0.118458826,0.098614958,0.04099723,0.028506673,0.068345505,0.107076303,0.468748426,"east",FALSE
1987,"New York Knicks",26.4,24,58,19780,0.006319515,0.012639029,0.1619818,0.174115268,0.087209302,0.032204247,0.056016178,0.109302326,0.098129424,0.035591507,0.020020222,0.071789687,0.102527806,0.430131446,0.004752275,0.013346815,0.172194135,0.170778564,0.097472194,0.030637007,0.067290192,0.123761375,0.108796764,0.038473205,0.020222447,0.071638018,0.098584429,0.45611729,"east",FALSE
1987,"Philadelphia 76ers",26.6,45,37,19880,0.004426559,0.012676056,0.16332998,0.161217304,0.099144869,0.03249497,0.059255533,0.117052314,0.097736419,0.038631791,0.027162978,0.076408451,0.089235412,0.439084507,0.005985915,0.014939638,0.17193159,0.169517103,0.07806841,0.025,0.061066398,0.110764588,0.110764588,0.040895372,0.022434608,0.069014085,0.099698189,0.439889336,"east",TRUE
1987,"Phoenix Suns",26,36,46,19855,0.003072274,0.009619743,0.176983128,0.172450264,0.09569378,0.030168723,0.056056409,0.119163939,0.118559557,0.035406699,0.019994963,0.075446991,0.103097457,0.458876857,0.006194913,0.01369932,0.176278016,0.173306472,0.097809116,0.031629313,0.062200957,0.118609922,0.113120121,0.040241753,0.021908839,0.07192143,0.10244271,0.468949887,"west",FALSE
1987,"Portland Trail Blazers",26.9,49,33,19805,0.004948245,0.012168644,0.179348649,0.169553143,0.114567029,0.033274426,0.059580914,0.12183792,0.119111336,0.038727594,0.01954052,0.078061096,0.105124968,0.488109063,0.005857107,0.015400151,0.178389296,0.180207018,0.100782631,0.029941934,0.060994698,0.115071952,0.110527645,0.03711184,0.023882858,0.075940419,0.112496844,0.475132542,"west",TRUE
1987,"Kansas City Kings/Sacramento Kings",26.3,29,53,19780,0.003892821,0.011627907,0.174165824,0.185085945,0.099797776,0.025530839,0.064812942,0.123407482,0.110465116,0.025935288,0.020070779,0.070930233,0.101466127,0.459807887,0.006319515,0.013650152,0.17851365,0.179120324,0.097168857,0.029221436,0.058645096,0.119059656,0.108897877,0.035743175,0.024620829,0.061172902,0.104550051,0.473154702,"west",FALSE
1987,"San Antonio Spurs",27.1,28,54,19805,0.005907599,0.014440798,0.172431204,0.183690987,0.085887402,0.029840949,0.064882605,0.118505428,0.112092906,0.039686948,0.016409997,0.070992174,0.097450139,0.448472608,0.005352184,0.013784398,0.181671295,0.168290836,0.090179248,0.029184549,0.05554153,0.12426155,0.119919212,0.035294118,0.023377935,0.071547589,0.093107801,0.469578389,"west",FALSE
1987,"Oklahoma City Thunder/Seattle SuperSonics",26.1,39,43,19855,0.009619743,0.019138756,0.171342231,0.175169982,0.098111307,0.031377487,0.069151347,0.120624528,0.109997482,0.035507429,0.022664316,0.076001007,0.112012088,0.469654999,0.004683959,0.011634349,0.172299169,0.180508688,0.109090909,0.032888441,0.062251322,0.114731806,0.101888693,0.036816923,0.020599345,0.067590028,0.102090154,0.467741123,"west",TRUE
1987,"Utah Jazz",26.9,44,38,19755,0.007036193,0.01564161,0.169374842,0.188306758,0.087825867,0.033105543,0.060440395,0.124322956,0.113389015,0.04226778,0.03178942,0.071019995,0.103264996,0.447684131,0.007238674,0.01559099,0.162186788,0.186433814,0.09992407,0.029865857,0.066312326,0.133485194,0.101797013,0.036345229,0.023133384,0.079929132,0.100835232,0.446013667,"west",TRUE
1987,"Washington Wizards/Washington Bullets",25.9,42,40,19705,0.002182187,0.008880995,0.168129916,0.196193859,0.098198427,0.03024613,0.066226846,0.117482872,0.088809947,0.038315148,0.034762751,0.066023852,0.09007866,0.441004821,0.005277848,0.012890129,0.173458513,0.186602385,0.083938087,0.026845978,0.067698554,0.126008627,0.108804872,0.03547323,0.0278102,0.07302715,0.098350672,0.446688658,"east",TRUE
1988,"Atlanta Hawks",26.8,50,32,19780,0.00429727,0.009959555,0.169767442,0.175025278,0.094691608,0.028715875,0.062082912,0.120273003,0.104246714,0.032103134,0.027148635,0.061931244,0.10364004,0.447118301,0.006875632,0.013650152,0.157077856,0.170475228,0.097421638,0.027957533,0.058442872,0.118958544,0.099898888,0.032355915,0.017846309,0.066835187,0.101516684,0.432204247,"east",TRUE
1988,"Boston Celtics",29.8,57,25,19780,0.013700708,0.021941355,0.168250758,0.145197169,0.093326593,0.022952477,0.047017189,0.123356926,0.123761375,0.031344793,0.020980789,0.065925177,0.091203236,0.470930233,0.005561173,0.012942366,0.171233569,0.177300303,0.087158746,0.026541962,0.056723964,0.110920121,0.104196158,0.03710819,0.017492417,0.059453994,0.100556117,0.446309403,"east",TRUE
1988,"Chicago Bulls",25.5,50,32,19855,0.002820448,0.009418283,0.170133468,0.17093931,0.084865273,0.026995719,0.058927222,0.123847897,0.108234702,0.035859985,0.023923445,0.063611181,0.093125157,0.433593553,0.005439436,0.013094938,0.159556787,0.17280282,0.084109796,0.026945354,0.051523546,0.114228154,0.104709141,0.030067993,0.020901536,0.062654243,0.094686477,0.419541677,"east",TRUE
1988,"Cleveland Cavaliers",24.6,42,40,19780,0.006420627,0.010566229,0.16107179,0.163447927,0.091658241,0.031597573,0.051314459,0.115722952,0.104651163,0.037057634,0.026592518,0.072750253,0.092821031,0.433063701,0.006420627,0.01380182,0.164610718,0.174165824,0.081445905,0.021890799,0.05859454,0.114004044,0.100556117,0.034984833,0.022699697,0.072750253,0.102173913,0.429929221,"east",TRUE
1988,"Dallas Mavericks",27,53,29,19755,0.007795495,0.018830676,0.164970893,0.172412048,0.10022779,0.026828651,0.067881549,0.12629714,0.100430271,0.032649962,0.022576563,0.063629461,0.087775247,0.453556062,0.008453556,0.017717034,0.167096937,0.180561883,0.075879524,0.023184004,0.060744115,0.113034675,0.113389015,0.030979499,0.022070362,0.062161478,0.101088332,0.435434067,"west",TRUE
1988,"Denver Nuggets",28.7,54,28,19780,0.009706775,0.018705763,0.180889788,0.193174924,0.093073812,0.022649141,0.058796764,0.123458038,0.11627907,0.04206269,0.020273003,0.059959555,0.100202224,0.483973711,0.005712841,0.013346815,0.17669363,0.176137513,0.096562184,0.030232558,0.059605662,0.13892821,0.109757331,0.031395349,0.02578362,0.081193124,0.100556117,0.467087968,"west",TRUE
1988,"Detroit Pistons",27.4,54,28,19780,0.002932255,0.007280081,0.172042467,0.172548028,0.099949444,0.032103134,0.059706775,0.125480283,0.101668352,0.029726997,0.01991911,0.068149646,0.098938322,0.452831143,0.005763397,0.014155713,0.162790698,0.177957533,0.088523761,0.027654196,0.057836198,0.115065723,0.099292214,0.03281092,0.020525784,0.067138524,0.109403438,0.431395349,"east",TRUE
1988,"Golden State Warriors",25.4,20,62,19780,0.004600607,0.011172902,0.170475228,0.188068756,0.08867543,0.022750253,0.057633974,0.113852376,0.101365015,0.037462083,0.014307381,0.070525784,0.108948433,0.443427705,0.00768453,0.016076845,0.175682508,0.166784631,0.103488372,0.033013145,0.061122346,0.126845298,0.114812942,0.03776542,0.021840243,0.071435794,0.091557128,0.477906977,"west",FALSE
1988,"Houston Rockets",27.7,46,36,19680,0.003506098,0.011280488,0.172560976,0.186331301,0.098373984,0.027794715,0.062957317,0.128556911,0.098373984,0.036178862,0.02550813,0.069461382,0.09476626,0.454014228,0.005487805,0.014481707,0.170020325,0.187042683,0.09171748,0.027794715,0.064075203,0.127337398,0.099136179,0.037449187,0.018546748,0.071392276,0.102235772,0.448221545,"west",TRUE
1988,"Indiana Pacers",25.7,38,44,19705,0.008272012,0.01634103,0.166099975,0.172342045,0.078457244,0.022126364,0.054706927,0.124689165,0.100329866,0.031413347,0.017508247,0.066886577,0.103425527,0.43547323,0.005988328,0.012687135,0.163258056,0.17635118,0.094290789,0.029840142,0.058868308,0.126871352,0.09809693,0.035523979,0.020654656,0.064399899,0.094341538,0.438771885,"east",TRUE
1988,"Los Angeles Clippers/San Diego Clippers",26.2,17,65,19805,0.003988892,0.012017167,0.157081545,0.190154002,0.083009341,0.03337541,0.060136329,0.118656905,0.095177985,0.036404948,0.026255996,0.077455188,0.096339308,0.409139106,0.006261045,0.01206766,0.171118404,0.182176218,0.090835648,0.025751073,0.062660944,0.134612472,0.11613229,0.042514517,0.024387781,0.073314819,0.096541277,0.451855592,"west",FALSE
1988,"Los Angeles Lakers",28.9,62,20,19805,0.007169907,0.016965413,0.173390558,0.159858622,0.098762939,0.026457965,0.054178238,0.125776319,0.118505428,0.033930826,0.020398889,0.066548851,0.086594294,0.467053774,0.006614491,0.015551628,0.172683666,0.182176218,0.077657157,0.024337289,0.059328452,0.113557183,0.11108306,0.036960364,0.019691997,0.062913406,0.097955062,0.442867963,"west",TRUE
1988,"Milwaukee Bucks",28.6,42,40,19780,0.006723964,0.014004044,0.163447927,0.173710819,0.092618807,0.026895854,0.056471183,0.118048534,0.110920121,0.033923155,0.019211325,0.06445905,0.100556117,0.439686552,0.006723964,0.01562184,0.162335693,0.17239636,0.092618807,0.029221436,0.059251769,0.121334681,0.10793731,0.031395349,0.022699697,0.068048534,0.098685541,0.437462083,"east",TRUE
1988,"Brooklyn Nets/New Jersey Nets",26.7,19,63,19780,0.006926188,0.016076845,0.155257836,0.168402427,0.085035389,0.031648129,0.054347826,0.114357937,0.090748231,0.036754297,0.019464105,0.075985844,0.103235592,0.416329626,0.006622851,0.011729019,0.167138524,0.164256825,0.095803842,0.026491405,0.052275025,0.124418605,0.100758342,0.040899899,0.026390293,0.072446916,0.09817998,0.449949444,"east",FALSE
1988,"New York Knicks",25.3,38,44,19805,0.009038122,0.019591012,0.160767483,0.175763696,0.088361525,0.028073719,0.064933098,0.110780106,0.101590507,0.039838425,0.022469073,0.076647311,0.11921232,0.437010856,0.005756122,0.01317849,0.155920222,0.163948498,0.109921737,0.031759657,0.058318606,0.115324413,0.101237061,0.035597071,0.022570058,0.082352941,0.099419339,0.439030548,"east",TRUE
1988,"Philadelphia 76ers",27.2,36,46,19905,0.007636272,0.016026124,0.153830696,0.163376036,0.104848028,0.03235368,0.061240894,0.115900528,0.095302688,0.033760362,0.023360965,0.071991962,0.09374529,0.435418237,0.007184125,0.014066817,0.168701331,0.164883195,0.082391359,0.026274805,0.055714645,0.11178096,0.11137905,0.036071339,0.022155237,0.064305451,0.106405426,0.441346395,"east",FALSE
1988,"Phoenix Suns",27.5,28,54,19730,0.00598074,0.012113533,0.173998986,0.178003041,0.085200203,0.026305119,0.056411556,0.1205778,0.118195641,0.03421186,0.017891536,0.071616827,0.103649265,0.451140395,0.006487582,0.014850482,0.17643183,0.169589458,0.097415104,0.029599595,0.055955398,0.122453117,0.112772428,0.035985808,0.022351749,0.065686771,0.096350735,0.46974151,"west",FALSE
